reservation_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,meal,required_car_parking_spaces,total_of_special_requests,market_segment,distribution_channel,is_repeated_guest,reserved_room_type,assigned_room_type,deposit_type,agent,company,customer_type,adr,reservation_status,reservation_status_date,cluster,customer_segment
44663,City Hotel,0,80,2015,October,41,9,0,2,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,D,D,No Deposit,12.0,,Transient-Party,136.0,Check-Out,2015-11-10,1,1
44664,City Hotel,0,55,2015,October,41,9,0,2,2,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,99.9,Check-Out,2015-11-10,1,1
44669,City Hotel,0,66,2015,October,41,9,1,2,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,21.0,,Transient-Party,75.0,Check-Out,2015-12-10,1,1
44670,City Hotel,0,66,2015,October,41,9,1,2,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,21.0,,Transient-Party,75.0,Check-Out,2015-12-10,1,1
44676,City Hotel,0,53,2015,October,41,9,1,2,2,0.0,0,GBR,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Contract,99.9,Check-Out,2015-12-10,1,1
44678,City Hotel,0,66,2015,October,41,9,1,2,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,21.0,,Transient,75.0,Check-Out,2015-12-10,1,1
44681,City Hotel,0,66,2015,October,41,9,1,2,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,21.0,,Transient-Party,75.0,Check-Out,2015-12-10,1,1
44685,City Hotel,0,66,2015,October,41,9,1,2,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,21.0,,Transient-Party,75.0,Check-Out,2015-12-10,1,1
44699,City Hotel,0,66,2015,October,41,9,1,2,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,21.0,,Transient-Party,75.0,Check-Out,2015-12-10,1,1
44700,City Hotel,0,66,2015,October,41,9,1,2,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,21.0,,Transient-Party,75.0,Check-Out,2015-12-10,1,1
44713,City Hotel,1,56,2015,October,41,9,2,4,2,0.0,0,PRT,BB,0,0,Online TA,TA/TO,0,B,B,No Deposit,7.0,,Transient-Party,68.72,Canceled,2015-09-10,1,1
44714,City Hotel,1,46,2015,October,41,10,0,1,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,D,D,No Deposit,28.0,,Transient,118.8,No-Show,2015-10-10,1,1
44715,City Hotel,0,79,2015,October,41,10,1,1,2,1.0,0,ESP,BB,0,1,Groups,TA/TO,0,A,E,No Deposit,1.0,,Transient-Party,62.0,Check-Out,2015-12-10,1,1
44716,City Hotel,0,79,2015,October,41,10,1,1,2,0.0,0,ESP,BB,0,0,Groups,TA/TO,0,A,D,No Deposit,1.0,,Transient-Party,62.0,Check-Out,2015-12-10,1,1
44723,City Hotel,0,79,2015,October,41,10,1,1,2,0.0,0,ESP,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,62.0,Check-Out,2015-12-10,1,1
44728,City Hotel,0,79,2015,October,41,10,1,1,2,0.0,0,ESP,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,62.0,Check-Out,2015-12-10,1,1
44736,City Hotel,0,79,2015,October,41,10,1,1,2,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,62.0,Check-Out,2015-12-10,1,1
44738,City Hotel,1,79,2015,October,41,10,1,1,1,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,60.0,Canceled,2015-01-10,1,1
44739,City Hotel,0,79,2015,October,41,10,1,1,2,0.0,0,ESP,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,62.0,Check-Out,2015-12-10,1,1
44741,City Hotel,1,79,2015,October,41,10,1,1,1,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,60.0,Canceled,2015-01-10,1,1
44742,City Hotel,0,79,2015,October,41,10,1,1,2,0.0,0,ESP,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,62.0,Check-Out,2015-12-10,1,1
44748,City Hotel,0,79,2015,October,41,10,1,1,2,0.0,0,ESP,BB,0,0,Groups,TA/TO,0,A,D,No Deposit,1.0,,Transient-Party,62.0,Check-Out,2015-12-10,1,1
44750,City Hotel,0,79,2015,October,41,10,1,1,2,0.0,0,ITA,BB,0,0,Groups,TA/TO,0,A,D,No Deposit,1.0,,Transient-Party,99.9,Check-Out,2015-12-10,1,1
44751,City Hotel,0,79,2015,October,41,10,1,1,1,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,0.0,Check-Out,2015-12-10,1,1
44755,City Hotel,0,79,2015,October,41,10,1,1,2,0.0,0,ESP,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,62.0,Check-Out,2015-12-10,1,1
44761,City Hotel,0,79,2015,October,41,10,1,1,2,0.0,0,ESP,BB,0,0,Groups,TA/TO,0,A,D,No Deposit,1.0,,Transient-Party,62.0,Check-Out,2015-12-10,1,1
44762,City Hotel,0,79,2015,October,41,10,1,1,2,0.0,0,ESP,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,62.0,Check-Out,2015-12-10,1,1
44766,City Hotel,0,79,2015,October,41,10,1,1,2,0.0,0,ESP,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,62.0,Check-Out,2015-12-10,1,1
44767,City Hotel,0,79,2015,October,41,10,1,1,2,0.0,0,ESP,BB,0,1,Groups,TA/TO,0,A,D,No Deposit,1.0,,Transient-Party,62.0,Check-Out,2015-12-10,1,1
44785,City Hotel,1,73,2015,October,42,11,2,5,2,0.0,0,PRT,BB,0,3,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Contract,89.25,Canceled,2015-04-08,0,0
44837,City Hotel,1,53,2015,October,42,12,1,3,2,0.0,0,PRT,BB,0,0,Direct,Direct,0,A,A,No Deposit,14.0,,Transient,105.0,Canceled,2015-09-09,1,1
44842,City Hotel,1,38,2015,October,42,13,0,1,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,13.0,,Group,84.0,Canceled,2015-07-09,1,1
44851,City Hotel,1,36,2015,October,42,13,0,2,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,13.0,,Group,75.6,Canceled,2015-09-09,1,1
44962,City Hotel,1,102,2015,October,42,16,0,2,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,101.5,Canceled,2015-06-07,1,1
44964,City Hotel,1,102,2015,October,42,16,0,2,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,101.5,Canceled,2015-06-07,1,1
44976,City Hotel,1,102,2015,October,42,16,0,2,1,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,80.0,Canceled,2015-06-07,1,1
44984,City Hotel,1,102,2015,October,42,16,0,2,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,101.5,Canceled,2015-06-07,1,1
44986,City Hotel,1,102,2015,October,42,16,0,2,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,101.5,Canceled,2015-06-07,1,1
44988,City Hotel,1,102,2015,October,42,16,0,2,1,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,80.0,Canceled,2015-06-07,1,1
44989,City Hotel,1,102,2015,October,42,16,0,2,1,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,80.0,Canceled,2015-06-07,1,1
44999,City Hotel,1,102,2015,October,42,16,0,2,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,101.5,Canceled,2015-06-07,1,1
45011,City Hotel,1,102,2015,October,42,16,0,2,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,101.5,Canceled,2015-06-07,1,1
45012,City Hotel,1,102,2015,October,42,16,0,2,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,101.5,Canceled,2015-06-07,1,1
45013,City Hotel,1,102,2015,October,42,16,0,2,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,101.5,Canceled,2015-06-07,1,1
45015,City Hotel,1,102,2015,October,42,16,0,2,1,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,80.0,Canceled,2015-06-07,1,1
45017,City Hotel,1,102,2015,October,42,16,0,2,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,101.5,Canceled,2015-06-07,1,1
45019,City Hotel,1,102,2015,October,42,16,0,2,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,101.5,Canceled,2015-06-07,1,1
45020,City Hotel,1,102,2015,October,42,16,0,2,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,101.5,Canceled,2015-06-07,1,1
45023,City Hotel,1,102,2015,October,42,16,0,2,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,101.5,Canceled,2015-06-07,1,1
45024,City Hotel,1,102,2015,October,42,16,0,2,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,101.5,Canceled,2015-06-07,1,1
45025,City Hotel,1,102,2015,October,42,16,0,2,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,101.5,Canceled,2015-06-07,1,1
45027,City Hotel,1,102,2015,October,42,16,0,2,1,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,80.0,Canceled,2015-06-07,1,1
45036,City Hotel,1,102,2015,October,42,16,0,2,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,101.5,Canceled,2015-06-07,1,1
45037,City Hotel,1,102,2015,October,42,16,0,2,1,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,80.0,Canceled,2015-06-07,1,1
45047,City Hotel,1,102,2015,October,42,16,0,2,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,101.5,Canceled,2015-06-07,1,1
45050,City Hotel,1,102,2015,October,42,16,0,2,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,101.5,Canceled,2015-06-07,1,1
45056,City Hotel,1,102,2015,October,42,16,0,2,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,101.5,Canceled,2015-06-07,1,1
45057,City Hotel,1,102,2015,October,42,16,0,2,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,101.5,Canceled,2015-06-07,1,1
45058,City Hotel,1,102,2015,October,42,16,0,2,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,101.5,Canceled,2015-06-07,1,1
45059,City Hotel,1,102,2015,October,42,16,0,2,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,101.5,Canceled,2015-06-07,1,1
45060,City Hotel,1,102,2015,October,42,16,0,2,1,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,80.0,Canceled,2015-06-07,1,1
45061,City Hotel,1,102,2015,October,42,16,0,2,1,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,80.0,Canceled,2015-06-07,1,1
45064,City Hotel,1,102,2015,October,42,16,0,2,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,101.5,Canceled,2015-06-07,1,1
45081,City Hotel,1,102,2015,October,42,16,0,2,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,101.5,Canceled,2015-06-07,1,1
45082,City Hotel,1,102,2015,October,42,16,0,2,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,101.5,Canceled,2015-06-07,1,1
45083,City Hotel,1,102,2015,October,42,16,0,2,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,101.5,Canceled,2015-06-07,1,1
45086,City Hotel,1,102,2015,October,42,16,0,2,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,101.5,Canceled,2015-06-07,1,1
45091,City Hotel,1,102,2015,October,42,16,0,2,1,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,80.0,Canceled,2015-06-07,1,1
45101,City Hotel,1,102,2015,October,42,16,0,2,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,101.5,Canceled,2015-06-07,1,1
45102,City Hotel,1,102,2015,October,42,16,0,2,2,0.0,0,PRT,HB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,6.0,,Transient-Party,101.5,Canceled,2015-06-07,1,1
45134,City Hotel,1,39,2015,October,43,18,2,2,1,0.0,0,PRT,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Contract,94.5,Canceled,2015-09-09,0,0
45142,City Hotel,1,216,2015,October,43,19,1,2,2,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,12.0,Canceled,2015-11-09,2,2
45148,City Hotel,1,216,2015,October,43,19,1,2,2,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,12.0,Canceled,2015-11-09,2,2
45149,City Hotel,1,216,2015,October,43,19,1,2,2,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,12.0,Canceled,2015-11-09,2,2
45159,City Hotel,1,48,2015,October,43,19,1,3,0,2.0,0,PRT,BB,0,1,Offline TA/TO,TA/TO,0,B,B,No Deposit,13.0,,Transient-Party,6.0,Canceled,2015-02-09,1,1
45163,City Hotel,1,63,2015,October,43,19,1,4,1,0.0,0,PRT,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Contract,80.75,Canceled,2015-05-10,0,0
45224,City Hotel,1,50,2015,October,43,24,1,1,2,0.0,0,PRT,BB,0,0,Groups,Direct,0,A,A,Non Refund,,,Transient,99.9,Canceled,2015-07-10,1,1
45227,City Hotel,1,50,2015,October,43,24,1,1,2,0.0,0,PRT,BB,0,0,Groups,Direct,0,A,A,Non Refund,,,Transient,75.0,Canceled,2015-07-10,1,1
45236,City Hotel,1,50,2015,October,43,24,1,1,2,0.0,0,PRT,BB,0,0,Groups,Direct,0,A,A,Non Refund,,,Transient,75.0,Canceled,2015-07-10,1,1
45238,City Hotel,1,50,2015,October,43,24,1,1,2,0.0,0,PRT,BB,0,0,Groups,Direct,0,A,A,Non Refund,,,Transient,75.0,Canceled,2015-07-10,1,1
45247,City Hotel,1,50,2015,October,43,24,1,1,2,0.0,0,PRT,BB,0,0,Groups,Direct,0,A,A,Non Refund,,,Transient,75.0,Canceled,2015-07-10,1,1
45333,City Hotel,1,81,2015,October,44,25,2,2,2,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Contract,89.25,Canceled,2015-06-08,1,1
45341,City Hotel,1,47,2015,October,44,25,2,4,2,2.0,0,PRT,HB,0,1,Offline TA/TO,TA/TO,0,F,F,No Deposit,66.0,,Transient-Party,198.68,Canceled,2015-08-09,0,0
45343,City Hotel,1,81,2015,October,44,25,2,2,2,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Contract,89.25,Canceled,2015-06-08,1,1
45362,City Hotel,0,61,2015,October,44,27,0,5,2,0.0,0,GBR,BB,0,1,Online TA,TA/TO,0,D,A,No Deposit,7.0,,Transient,74.61,Check-Out,2015-01-11,0,0
45364,City Hotel,0,63,2015,October,44,27,0,5,2,0.0,0,GBR,BB,0,3,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Contract,72.25,Check-Out,2015-01-11,0,0
45461,City Hotel,0,59,2015,October,44,29,0,3,2,0.0,0,FRA,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Contract,72.25,Check-Out,2015-01-11,0,0
45463,City Hotel,0,152,2015,October,44,29,1,3,2,0.0,0,DEU,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,16.0,,Transient,99.9,Check-Out,2015-02-11,2,2
45469,City Hotel,1,99,2015,October,44,30,2,2,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,3.0,,Transient,65.0,Canceled,2015-12-10,1,1
45470,City Hotel,1,99,2015,October,44,30,2,2,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,3.0,,Transient,65.0,Canceled,2015-12-10,1,1
45476,City Hotel,1,99,2015,October,44,30,2,2,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,3.0,,Transient,65.0,Canceled,2015-12-10,1,1
45479,City Hotel,1,99,2015,October,44,30,2,2,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,3.0,,Transient,65.0,Canceled,2015-12-10,1,1
45480,City Hotel,1,99,2015,October,44,30,2,2,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,3.0,,Transient,65.0,Canceled,2015-12-10,1,1
45481,City Hotel,1,99,2015,October,44,30,2,2,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,3.0,,Transient,65.0,Canceled,2015-12-10,1,1
45482,City Hotel,1,99,2015,October,44,30,2,2,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,3.0,,Transient,65.0,Canceled,2015-12-10,1,1
45485,City Hotel,1,99,2015,October,44,30,2,2,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,3.0,,Transient,65.0,Canceled,2015-12-10,1,1
45486,City Hotel,1,99,2015,October,44,30,2,2,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,3.0,,Transient,65.0,Canceled,2015-12-10,1,1
45487,City Hotel,1,99,2015,October,44,30,2,2,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,3.0,,Transient,65.0,Canceled,2015-12-10,1,1
45489,City Hotel,1,99,2015,October,44,30,2,2,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,3.0,,Transient,99.9,Canceled,2015-12-10,1,1
45490,City Hotel,1,99,2015,October,44,30,2,2,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,3.0,,Transient,65.0,Canceled,2015-12-10,1,1
45492,City Hotel,1,99,2015,October,44,30,2,2,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,3.0,,Transient,65.0,Canceled,2015-12-10,1,1
45494,City Hotel,0,54,2015,October,44,31,0,1,2,2.0,0,POL,SC,0,2,Online TA,TA/TO,0,F,F,No Deposit,9.0,,Contract,139.5,Check-Out,2015-01-11,0,0
45503,City Hotel,0,100,2015,October,44,31,1,1,2,0.0,0,ESP,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,62.0,Check-Out,2015-02-11,1,1
45505,City Hotel,0,100,2015,October,44,31,1,1,2,0.0,0,ESP,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,62.0,Check-Out,2015-02-11,1,1
45509,City Hotel,0,100,2015,October,44,31,1,1,3,0.0,0,ESP,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,84.0,Check-Out,2015-02-11,1,1
45520,City Hotel,0,100,2015,October,44,31,1,1,2,0.0,0,ESP,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,99.9,Check-Out,2015-02-11,1,1
45522,City Hotel,0,100,2015,October,44,31,1,1,2,0.0,0,ESP,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,62.0,Check-Out,2015-02-11,1,1
45527,City Hotel,0,88,2015,October,44,31,2,5,2,0.0,0,DEU,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,7.0,,Transient,54.63,Check-Out,2015-07-11,2,2
45529,City Hotel,0,67,2015,November,45,1,2,1,2,0.0,0,GBR,BB,0,0,Offline TA/TO,TA/TO,0,A,A,No Deposit,6.0,,Group,32.71,Check-Out,2015-04-11,1,1
45531,City Hotel,0,76,2015,November,45,1,2,2,2,0.0,0,GBR,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Contract,72.25,Check-Out,2015-05-11,1,1
45544,City Hotel,0,156,2015,November,45,2,1,2,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,E,No Deposit,16.0,,Transient,45.87,Check-Out,2015-05-11,1,1
45545,City Hotel,1,82,2015,November,45,2,1,3,2,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Contract,72.25,Canceled,2015-08-10,1,1
45546,City Hotel,0,80,2015,November,45,6,0,2,2,0.0,0,PRT,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,7.0,,Transient,99.9,Check-Out,2015-08-11,0,0
45551,City Hotel,0,56,2015,November,45,6,1,2,2,0.0,0,ESP,BB,0,1,Offline TA/TO,TA/TO,0,D,D,No Deposit,28.0,,Transient,60.0,Check-Out,2015-09-11,1,1
45554,City Hotel,0,123,2015,November,45,6,1,2,2,0.0,0,FRA,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,60.0,Check-Out,2015-09-11,1,1
45555,City Hotel,0,123,2015,November,45,6,1,2,2,0.0,0,FRA,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,60.0,Check-Out,2015-09-11,1,1
45556,City Hotel,0,56,2015,November,45,6,1,2,2,0.0,0,ESP,BB,0,1,Offline TA/TO,TA/TO,0,D,A,No Deposit,28.0,,Transient,99.9,Check-Out,2015-09-11,1,1
45558,City Hotel,1,123,2015,November,45,6,1,2,2,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,60.0,Canceled,2015-03-11,1,1
45565,City Hotel,1,123,2015,November,45,6,1,2,2,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,60.0,Canceled,2015-03-11,1,1
45574,City Hotel,0,233,2015,November,45,7,1,1,2,0.0,0,FRA,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,60.0,Check-Out,2015-09-11,2,2
45578,City Hotel,0,233,2015,November,45,7,1,1,2,0.0,0,ESP,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,60.0,Check-Out,2015-09-11,2,2
45579,City Hotel,0,233,2015,November,45,7,1,1,2,0.0,0,FRA,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,60.0,Check-Out,2015-09-11,2,2
45582,City Hotel,0,233,2015,November,45,7,1,1,2,0.0,0,FRA,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,60.0,Check-Out,2015-09-11,2,2
45584,City Hotel,0,233,2015,November,45,7,1,1,2,0.0,0,FRA,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,60.0,Check-Out,2015-09-11,2,2
45587,City Hotel,0,233,2015,November,45,7,1,1,2,0.0,0,FRA,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,1.0,,Transient-Party,60.0,Check-Out,2015-09-11,2,2
45593,City Hotel,1,63,2015,November,46,10,0,3,1,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Contract,89.53,Canceled,2015-12-10,1,1
45600,City Hotel,1,79,2015,November,46,13,0,2,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,60.0,,Transient,75.0,Canceled,2015-03-11,1,1
45604,City Hotel,1,79,2015,November,46,13,0,2,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,60.0,,Transient,75.0,Canceled,2015-03-11,1,1
45608,City Hotel,1,79,2015,November,46,13,0,2,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,60.0,,Transient,75.0,Canceled,2015-03-11,1,1
45610,City Hotel,1,79,2015,November,46,13,0,2,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,60.0,,Transient,75.0,Canceled,2015-03-11,1,1
45611,City Hotel,1,79,2015,November,46,13,0,2,1,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,60.0,,Transient,70.0,Canceled,2015-03-11,1,1
45612,City Hotel,1,79,2015,November,46,13,0,2,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,60.0,,Transient,75.0,Canceled,2015-03-11,1,1
45614,City Hotel,1,79,2015,November,46,13,0,2,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,60.0,,Transient,75.0,Canceled,2015-03-11,1,1
45618,City Hotel,1,79,2015,November,46,13,0,2,2,0.0,0,PRT,BB,0,0,Offline TA/TO,TA/TO,0,A,A,Non Refund,60.0,,Transient,99.9,Canceled,2015-03-11,1,1
45888,City Hotel,0,90,2015,November,48,24,2,5,2,0.0,0,PRT,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Contract,99.9,Check-Out,2015-01-12,0,0
45944,City Hotel,0,89,2015,November,48,28,2,1,2,0.0,0,BEL,BB,0,2,Online TA,TA/TO,0,A,B,No Deposit,7.0,,Transient,55.63,Check-Out,2015-01-12,0,0
