reservation_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,meal,required_car_parking_spaces,total_of_special_requests,market_segment,distribution_channel,is_repeated_guest,reserved_room_type,assigned_room_type,deposit_type,agent,company,customer_type,adr,reservation_status,reservation_status_date
62288,City Hotel,1,2,2017,January,2,8,2,0,2,0.0,0,CHE,HB,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,135.5,Canceled,2017-07-01
62298,City Hotel,1,10,2017,January,2,8,2,1,1,0.0,0,PRT,BB,0,2,Groups,TA/TO,0,D,D,No Deposit,330.0,,Transient-Party,69.0,No-Show,2017-08-01
62306,City Hotel,1,158,2017,January,2,8,2,1,2,0.0,0,GRC,BB,0,0,Direct,Direct,0,A,A,No Deposit,14.0,,Transient,79.2,Canceled,2017-04-01
62327,City Hotel,1,64,2017,January,2,8,2,3,2,0.0,0,ITA,SC,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,99.9,Canceled,2016-06-11
62328,City Hotel,1,14,2017,January,2,8,2,3,2,0.0,0,TUR,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,82.88,No-Show,2017-08-01
62336,City Hotel,1,65,2017,January,2,9,1,2,2,0.0,0,DEU,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,93.6,Canceled,2017-09-01
62339,City Hotel,1,39,2017,January,2,9,1,4,2,0.0,0,VEN,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,99.9,Canceled,2016-01-12
62343,City Hotel,0,0,2017,January,2,10,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,No Deposit,,40.0,Transient,65.0,Check-Out,2017-11-01
62346,City Hotel,1,0,2017,January,2,10,0,1,1,0.0,0,PRT,BB,0,0,Direct,Direct,0,A,A,No Deposit,,,Transient,79.5,Canceled,2017-10-01
62352,City Hotel,1,3,2017,January,2,10,0,4,2,0.0,0,MAR,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,83.09,No-Show,2017-10-01
62357,City Hotel,1,8,2017,January,2,11,0,1,1,0.0,0,ESP,SC,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,79.5,Canceled,2017-04-01
62358,City Hotel,1,8,2017,January,2,11,0,1,1,0.0,0,ESP,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,89.5,Canceled,2017-11-01
62360,City Hotel,1,48,2017,January,2,11,0,4,2,0.0,0,ITA,SC,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,74.8,Canceled,2017-04-01
62365,City Hotel,1,37,2017,January,2,12,0,1,3,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,D,D,No Deposit,7.0,,Transient,99.9,Canceled,2016-12-12
62373,City Hotel,1,20,2017,January,2,12,0,2,2,0.0,0,ESP,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,97.5,Canceled,2017-03-01
62380,City Hotel,1,20,2017,January,2,12,0,2,2,0.0,0,GBR,SC,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,79.5,Canceled,2017-04-01
62388,City Hotel,1,65,2017,January,2,12,0,2,1,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,,366.0,Transient-Party,65.0,Canceled,2017-11-01
62389,City Hotel,1,65,2017,January,2,12,0,2,2,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,,366.0,Transient-Party,75.0,Canceled,2017-10-01
62393,City Hotel,1,135,2017,January,2,12,0,3,2,0.0,0,ESP,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,93.6,Canceled,2016-01-09
62399,City Hotel,1,10,2017,January,2,12,1,3,2,0.0,0,FRA,BB,0,1,Online TA,TA/TO,0,D,D,No Deposit,9.0,,Transient,94.99,Canceled,2017-03-01
62404,City Hotel,1,62,2017,January,2,12,2,3,2,0.0,0,RUS,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,88.4,Canceled,2016-12-11
62405,City Hotel,1,62,2017,January,2,12,2,7,2,0.0,0,BRA,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,88.4,Canceled,2016-12-11
62420,City Hotel,1,166,2017,January,2,13,0,2,2,0.0,0,BRA,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,90.0,Canceled,2017-09-01
62435,City Hotel,1,43,2017,January,2,13,2,4,2,0.0,0,FRA,BB,0,3,Direct,Direct,0,D,D,No Deposit,14.0,,Transient,94.5,Canceled,2016-05-12
62440,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62441,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62445,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62446,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,99.9,Canceled,2016-07-12
62450,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62451,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62452,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62457,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62464,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62466,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62468,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62471,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62474,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62475,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62479,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,99.9,Canceled,2016-07-12
62485,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62486,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62488,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62490,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62493,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62494,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62498,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62499,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62500,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62506,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62507,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62510,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62511,City Hotel,1,74,2017,January,2,14,0,1,3,0.0,0,PRT,BB,0,0,Online TA,TA/TO,0,D,D,No Deposit,9.0,,Transient,138.6,Canceled,2017-03-01
62513,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62514,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62515,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62517,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62518,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62519,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62523,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62527,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62532,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62534,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62535,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62537,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62538,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62545,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62546,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62547,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62548,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62549,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,99.9,Canceled,2016-07-12
62550,City Hotel,1,38,2017,January,2,14,0,1,1,0.0,0,PRT,BB,0,0,Corporate,Corporate,0,A,A,Non Refund,,67.0,Transient,75.0,Canceled,2016-07-12
62561,City Hotel,1,12,2017,January,2,14,2,2,2,0.0,0,MAR,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,82.88,Canceled,2017-05-01
62563,City Hotel,1,12,2017,January,2,14,2,2,2,0.0,0,MAR,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,82.88,Canceled,2017-05-01
62565,City Hotel,1,12,2017,January,2,14,2,6,3,0.0,0,USA,BB,0,2,Online TA,TA/TO,0,E,E,No Deposit,9.0,,Transient,114.28,Canceled,2017-04-01
62566,City Hotel,1,137,2017,January,2,14,4,6,2,0.0,0,BRA,SC,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,74.8,Canceled,2016-07-10
62567,City Hotel,1,42,2017,January,3,15,2,0,2,0.0,0,ITA,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,104.0,Canceled,2016-08-12
62569,City Hotel,1,23,2017,January,3,15,2,1,2,0.0,0,ITA,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,99.9,Canceled,2017-03-01
62572,City Hotel,1,71,2017,January,3,15,2,2,2,0.0,0,PRT,BB,0,3,Online TA,TA/TO,0,A,A,No Deposit,8.0,,Transient,88.4,Canceled,2016-08-11
62574,City Hotel,1,6,2017,January,3,15,2,3,1,0.0,0,CHE,BB,0,0,Direct,Direct,0,A,A,No Deposit,14.0,,Transient,76.3,Canceled,2017-11-01
62579,City Hotel,1,6,2017,January,3,15,4,6,2,0.0,0,CHE,SC,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,99.9,Canceled,2017-12-01
62594,City Hotel,1,6,2017,January,3,16,1,1,2,0.0,0,PRT,SC,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,88.0,Canceled,2017-10-01
62598,City Hotel,1,21,2017,January,3,16,1,5,2,0.0,0,USA,BB,0,0,Direct,Direct,0,D,D,No Deposit,14.0,,Transient,95.16,Canceled,2017-06-01
62608,City Hotel,1,60,2017,January,3,17,0,4,2,1.0,1,SWE,BB,0,2,Online TA,TA/TO,0,A,E,No Deposit,9.0,,Transient,105.4,Canceled,2017-08-01
62609,City Hotel,1,12,2017,January,3,17,2,5,1,0.0,0,SEN,BB,0,0,Online TA,TA/TO,0,D,D,No Deposit,9.0,,Transient,98.36,Canceled,2017-09-01
62610,City Hotel,1,117,2017,January,3,17,2,5,3,0.0,0,DEU,BB,0,2,Online TA,TA/TO,0,D,D,No Deposit,9.0,,Transient,119.0,Canceled,2016-03-10
62632,City Hotel,1,62,2017,January,3,18,0,2,2,0.0,0,GBR,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,93.6,Canceled,2016-08-12
62638,City Hotel,1,29,2017,January,3,18,0,3,1,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,171.0,,Transient-Party,65.0,Canceled,2017-04-01
62658,City Hotel,1,29,2017,January,3,18,0,3,1,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,171.0,,Transient-Party,65.0,Canceled,2017-04-01
62664,City Hotel,1,29,2017,January,3,18,0,3,1,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,No Deposit,171.0,,Transient-Party,65.0,Canceled,2017-04-01
62684,City Hotel,1,73,2017,January,3,18,0,4,2,0.0,0,PRT,HB,0,0,Online TA,TA/TO,0,A,A,No Deposit,7.0,,Transient,88.29,Canceled,2016-07-11
62686,City Hotel,1,74,2017,January,3,18,0,4,2,0.0,0,PRT,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,7.0,,Transient,88.39,Canceled,2016-05-11
62689,City Hotel,1,143,2017,January,3,18,1,4,2,1.0,0,BRA,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,112.7,Canceled,2016-11-09
62692,City Hotel,1,22,2017,January,3,18,1,4,3,0.0,0,TUR,BB,0,2,Online TA,TA/TO,0,E,E,No Deposit,9.0,,Transient,117.81,Canceled,2017-02-01
62693,City Hotel,1,11,2017,January,3,18,2,8,3,0.0,0,BRA,BB,0,0,Online TA,TA/TO,0,E,E,No Deposit,9.0,,Transient,113.39,Canceled,2017-09-01
62712,City Hotel,1,12,2017,January,3,19,0,3,1,0.0,0,IRL,SC,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,92.0,Canceled,2017-12-01
62720,City Hotel,1,177,2017,January,3,19,1,3,2,0.0,0,GBR,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,85.0,Canceled,2016-12-10
62727,City Hotel,1,132,2017,January,3,20,0,2,1,0.0,0,PRT,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,83.0,,Transient,70.56,Canceled,2017-07-01
62732,City Hotel,1,132,2017,January,3,20,0,2,3,0.0,0,PRT,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,83.0,,Transient,101.88,Canceled,2017-07-01
62735,City Hotel,1,178,2017,January,3,20,1,2,2,0.0,0,BLR,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,90.0,Canceled,2016-02-09
62745,City Hotel,1,29,2017,January,3,21,0,1,2,0.0,0,ESP,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,97.5,Canceled,2017-04-01
62749,City Hotel,1,15,2017,January,3,21,1,1,2,0.0,0,ESP,SC,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,80.0,Canceled,2017-07-01
62756,City Hotel,1,256,2017,January,3,21,2,2,2,0.0,0,BRA,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,77.35,Canceled,2016-10-08
62761,City Hotel,1,251,2017,January,3,21,2,2,2,0.0,0,BRA,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,77.35,Canceled,2016-10-08
62762,City Hotel,1,251,2017,January,3,21,2,2,2,0.0,0,BRA,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,77.35,Canceled,2016-10-08
62763,City Hotel,1,83,2017,January,3,21,2,2,1,0.0,0,MAC,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,88.4,Canceled,2016-07-11
62766,City Hotel,1,305,2017,January,3,21,2,2,2,0.0,0,BRA,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,77.35,Canceled,2016-10-08
62778,City Hotel,1,17,2017,January,3,21,6,15,2,2.0,0,AGO,BB,0,0,Online TA,TA/TO,0,F,F,No Deposit,9.0,,Transient,142.8,Canceled,2017-11-01
62781,City Hotel,1,53,2017,January,4,22,2,0,2,0.0,0,FRA,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,93.6,Canceled,2016-07-12
62782,City Hotel,1,46,2017,January,4,22,2,0,2,0.0,0,FRA,BB,0,0,Direct,Direct,0,A,A,No Deposit,14.0,,Transient,79.2,Canceled,2017-05-01
62828,City Hotel,1,244,2017,January,4,23,1,1,2,0.0,0,GBR,SC,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,71.1,Canceled,2016-04-06
62898,City Hotel,1,27,2017,January,4,24,0,4,2,0.0,0,AGO,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,82.88,Canceled,2017-09-01
62905,City Hotel,1,20,2017,January,4,24,0,4,2,0.0,0,ITA,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,83.3,Canceled,2017-06-01
63003,City Hotel,1,28,2017,January,4,25,2,4,3,0.0,0,TUR,BB,0,2,Online TA,TA/TO,0,E,E,No Deposit,9.0,,Transient,109.58,Canceled,2017-02-01
63026,City Hotel,1,120,2017,January,4,26,0,3,2,0.0,0,FRA,SC,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,79.2,Canceled,2017-05-01
63033,City Hotel,1,86,2017,January,4,26,2,4,2,0.0,0,POL,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,88.4,Canceled,2016-02-11
63035,City Hotel,1,24,2017,January,4,27,0,1,2,0.0,0,PRT,SC,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,79.5,Canceled,2017-09-01
63039,City Hotel,1,57,2017,January,4,27,0,2,2,0.0,0,GBR,SC,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,79.2,Canceled,2016-04-12
63041,City Hotel,1,69,2017,January,4,27,0,1,2,1.0,0,FRA,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,111.6,Canceled,2017-02-01
63048,City Hotel,1,55,2017,January,4,27,0,2,2,0.0,0,ESP,BB,0,2,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,93.6,Canceled,2017-06-01
63050,City Hotel,1,49,2017,January,4,27,1,2,3,2.0,0,PRT,BB,0,0,Online TA,TA/TO,0,G,G,No Deposit,83.0,,Transient,164.8,Canceled,2016-09-12
63059,City Hotel,1,24,2017,January,4,28,0,1,2,0.0,0,FRA,BB,0,0,Direct,Direct,0,A,A,No Deposit,14.0,,Transient,69.56,Canceled,2017-04-01
63063,City Hotel,1,132,2017,January,4,28,2,2,2,0.0,0,BRA,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,88.4,Canceled,2016-05-12
63064,City Hotel,1,132,2017,January,4,28,2,2,2,0.0,0,BRA,BB,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,88.4,Canceled,2016-05-12
63065,City Hotel,1,30,2017,January,4,28,2,1,2,1.0,0,USA,BB,0,0,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,120.33,Canceled,2017-02-01
63102,City Hotel,1,33,2017,January,5,31,0,4,2,0.0,0,ITA,BB,0,0,Online TA,TA/TO,0,D,D,No Deposit,9.0,,Transient,98.6,Canceled,2017-05-01
63104,City Hotel,1,26,2017,January,5,31,0,4,2,0.0,0,ITA,BB,0,0,Online TA,TA/TO,0,D,D,No Deposit,9.0,,Transient,91.8,Canceled,2017-11-01
63105,City Hotel,1,26,2017,January,5,31,0,4,2,0.0,0,ITA,BB,0,0,Online TA,TA/TO,0,D,D,No Deposit,9.0,,Transient,91.8,Canceled,2017-05-01
63108,City Hotel,1,26,2017,February,5,1,0,2,2,0.0,0,FRA,SC,0,1,Online TA,TA/TO,0,A,A,No Deposit,9.0,,Transient,80.0,Canceled,2017-12-01
63112,City Hotel,1,56,2017,February,5,1,0,3,2,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,Non Refund,29.0,,Transient,60.0,Canceled,2016-07-12
63113,City Hotel,1,56,2017,February,5,1,0,3,2,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,Non Refund,29.0,,Transient,60.0,Canceled,2016-07-12
63115,City Hotel,1,56,2017,February,5,1,0,3,2,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,Non Refund,29.0,,Transient,60.0,Canceled,2016-07-12
63116,City Hotel,1,56,2017,February,5,1,0,3,2,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,Non Refund,29.0,,Transient,60.0,Canceled,2016-07-12
63117,City Hotel,1,56,2017,February,5,1,0,3,2,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,Non Refund,29.0,,Transient,60.0,Canceled,2016-07-12
63118,City Hotel,1,56,2017,February,5,1,0,3,2,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,Non Refund,29.0,,Transient,60.0,Canceled,2016-07-12
63120,City Hotel,1,56,2017,February,5,1,0,3,2,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,Non Refund,29.0,,Transient,60.0,Canceled,2016-07-12
63121,City Hotel,1,56,2017,February,5,1,0,3,2,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,Non Refund,29.0,,Transient,60.0,Canceled,2016-07-12
63122,City Hotel,1,56,2017,February,5,1,0,3,2,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,Non Refund,29.0,,Transient,60.0,Canceled,2016-07-12
63123,City Hotel,1,56,2017,February,5,1,0,3,2,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,Non Refund,29.0,,Transient,60.0,Canceled,2016-07-12
63126,City Hotel,1,56,2017,February,5,1,0,3,2,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,Non Refund,29.0,,Transient,60.0,Canceled,2016-07-12
63128,City Hotel,1,84,2017,February,5,1,0,3,2,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,Non Refund,29.0,,Transient,60.0,Canceled,2016-07-12
63129,City Hotel,1,56,2017,February,5,1,0,3,2,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,Non Refund,29.0,,Transient,60.0,Canceled,2016-07-12
63131,City Hotel,1,56,2017,February,5,1,0,3,2,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,Non Refund,29.0,,Transient,60.0,Canceled,2016-07-12
63132,City Hotel,1,56,2017,February,5,1,0,3,2,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,Non Refund,29.0,,Transient,60.0,Canceled,2016-07-12
63134,City Hotel,1,56,2017,February,5,1,0,3,2,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,Non Refund,29.0,,Transient,60.0,Canceled,2016-07-12
63138,City Hotel,1,56,2017,February,5,1,0,3,2,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,Non Refund,29.0,,Transient,60.0,Canceled,2016-07-12
63141,City Hotel,1,56,2017,February,5,1,0,3,2,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,Non Refund,29.0,,Transient,60.0,Canceled,2016-07-12
63148,City Hotel,1,56,2017,February,5,1,0,3,2,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,Non Refund,29.0,,Transient,60.0,Canceled,2016-07-12
63150,City Hotel,1,56,2017,February,5,1,0,3,2,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,Non Refund,29.0,,Transient,60.0,Canceled,2016-07-12
63153,City Hotel,1,56,2017,February,5,1,0,3,2,0.0,0,PRT,BB,0,0,Groups,TA/TO,0,A,A,Non Refund,29.0,,Transient,99.9,Canceled,2016-07-12
